,Dates,Country,Confirmed Cases,Deaths,Confirmed Cases (Scaled for purpose of graph)
5006,2020-03-16,Jamaica,10,0,2.99822295029797
5007,2020-03-19,Jamaica,15,1,3.4023066454805946
5008,2020-03-22,Jamaica,19,1,3.6382779622295387
5009,2020-03-25,Jamaica,26,1,3.9516133360820653
5010,2020-03-28,Jamaica,30,1,4.09462222433053
5011,2020-03-31,Jamaica,36,1,4.276858964458208
5012,2020-04-03,Jamaica,47,3,4.543407936444133
5013,2020-04-06,Jamaica,58,3,4.753664499113497
5014,2020-04-09,Jamaica,63,4,4.836344889159275
5015,2020-04-12,Jamaica,69,4,4.927306190998636
5016,2020-04-15,Jamaica,125,5,5.52147691747826
5017,2020-04-18,Jamaica,163,5,5.786906790696059
5018,2020-04-21,Jamaica,223,6,6.100323979229837
5019,2020-04-24,Jamaica,288,7,6.356110674764055
5020,2020-04-27,Jamaica,364,7,6.59030293504076
5021,2020-04-30,Jamaica,422,8,6.7381538984249
5022,2020-05-03,Jamaica,469,9,6.843751085569405
5023,2020-05-06,Jamaica,478,9,6.862759007218125
5024,2020-05-09,Jamaica,490,9,6.887553612895811
5025,2020-05-12,Jamaica,507,9,6.921659156726922
5026,2020-05-15,Jamaica,511,9,6.929517728172824
5027,2020-05-18,Jamaica,520,9,6.946976916690349
5028,2020-05-21,Jamaica,534,9,6.973543896232084
5029,2020-05-24,Jamaica,552,9,7.00669604730442
5030,2020-05-27,Jamaica,569,9,7.037028386859918
5031,2020-05-30,Jamaica,581,9,7.057898678017916
5032,2020-06-02,Jamaica,590,9,7.073270435643367
5033,2020-06-05,Jamaica,595,10,7.081709292269646
5034,2020-06-08,Jamaica,599,10,7.088409475439725
5035,2020-06-11,Jamaica,611,10,7.108244809395848
5036,2020-06-14,Jamaica,617,10,7.118016861168715
5037,2020-06-17,Jamaica,626,10,7.132498189616338
5038,2020-06-20,Jamaica,657,10,7.1808317782183355
5039,2020-06-23,Jamaica,670,10,7.2004254498614
5040,2020-06-26,Jamaica,686,10,7.224025339526642
5041,2020-06-29,Jamaica,698,10,7.241366796453999
5042,2020-07-02,Jamaica,715,10,7.265430212275063
5043,2020-07-05,Jamaica,732,10,7.288928161092043
5044,2020-07-08,Jamaica,751,10,7.314553275585411
5045,2020-07-11,Jamaica,758,10,7.323831001314571
5046,2020-01-22,Japan,2,0,1.4436354751788103
5047,2020-01-25,Japan,2,0,1.4436354751788103
5048,2020-01-28,Japan,7,0,2.644120761058629
5049,2020-01-31,Japan,15,0,3.4023066454805946
5050,2020-02-03,Japan,20,0,3.6895038689889055
5051,2020-02-06,Japan,23,0,3.8291136516208812
5052,2020-02-09,Japan,24,0,3.8716347563877314
5053,2020-02-12,Japan,28,0,4.025670415869822
5054,2020-02-15,Japan,54,1,4.6822169499829025
5055,2020-02-18,Japan,79,2,5.062635088303318
5056,2020-02-21,Japan,112,2,5.411665981106207
5057,2020-02-24,Japan,160,2,5.768330761275724
5058,2020-02-27,Japan,218,4,6.0776475038074835
5059,2020-03-01,Japan,259,6,6.249978969076353
5060,2020-03-04,Japan,333,7,6.501291925039524
5061,2020-03-07,Japan,466,7,6.837333965929712
5062,2020-03-10,Japan,585,13,7.064759758304552
5063,2020-03-13,Japan,733,21,7.290293347745208
5064,2020-03-16,Japan,843,30,7.430114490352724
5065,2020-03-19,Japan,968,33,7.568379534638547
5066,2020-03-22,Japan,1104,40,7.69984261251402
5067,2020-03-25,Japan,1314,45,7.873978524398041
5068,2020-03-28,Japan,1728,56,8.14786721364843
5069,2020-03-31,Japan,2255,67,8.414052481660688
5070,2020-04-03,Japan,3154,81,8.749573973214325
5071,2020-04-06,Japan,4110,96,9.014325502850044
5072,2020-04-09,Japan,5614,113,9.326165945414001
5073,2020-04-12,Japan,7473,147,9.612198988966853
5074,2020-04-15,Japan,8835,186,9.77962356851652
5075,2020-04-18,Japan,10548,236,9.956838730280106
5076,2020-04-21,Japan,11641,303,10.05543581065303
5077,2020-04-24,Japan,12854,360,10.154557508004261
5078,2020-04-27,Japan,13576,417,10.209205988830435
5079,2020-04-30,Japan,14284,481,10.260042490499579
5080,2020-05-03,Japan,15061,560,10.313011081873922
5081,2020-05-06,Japan,15455,605,10.338835036172814
5082,2020-05-09,Japan,15755,654,10.358060235758492
5083,2020-05-12,Japan,15948,707,10.370235890044132
5084,2020-05-15,Japan,16148,760,10.38269866349152
5085,2020-05-18,Japan,16259,796,10.389549062101198
5086,2020-05-21,Japan,16362,826,10.395864033567417
5087,2020-05-24,Japan,16451,852,10.401288726103118
5088,2020-05-27,Japan,16528,870,10.40595837283453
5089,2020-05-30,Japan,16716,894,10.417268805022447
5090,2020-06-02,Japan,16837,902,10.424481306099628
5091,2020-06-05,Japan,16958,916,10.431642159293236
5092,2020-06-08,Japan,17060,920,10.437639002464593
5093,2020-06-11,Japan,17187,922,10.445055744482962
5094,2020-06-14,Japan,17369,927,10.455589468442644
5095,2020-06-17,Japan,17530,935,10.46481615928876
5096,2020-06-20,Japan,17725,955,10.475878532756006
5097,2020-06-23,Japan,17879,965,10.48452930009385
5098,2020-06-26,Japan,18162,971,10.50023395956762
5099,2020-06-29,Japan,18476,972,10.5173750528428
5100,2020-07-02,Japan,19055,977,10.548231994556435
5101,2020-07-05,Japan,19668,977,10.579895409738054
5102,2020-07-08,Japan,20261,982,10.609600316095097
5103,2020-07-11,Japan,21430,982,10.66569426957194
5104,2020-01-22,Jordan,0,0,0.0
5105,2020-01-25,Jordan,0,0,0.0
5106,2020-01-28,Jordan,0,0,0.0
5107,2020-01-31,Jordan,0,0,0.0
5108,2020-02-03,Jordan,0,0,0.0
5109,2020-02-06,Jordan,0,0,0.0
5110,2020-02-09,Jordan,0,0,0.0
5111,2020-02-12,Jordan,0,0,0.0
5112,2020-02-15,Jordan,0,0,0.0
5113,2020-02-18,Jordan,0,0,0.0
5114,2020-02-21,Jordan,0,0,0.0
5115,2020-02-24,Jordan,0,0,0.0
5116,2020-02-27,Jordan,0,0,0.0
5117,2020-03-01,Jordan,0,0,0.0
5118,2020-03-04,Jordan,1,0,0.881373587019543
5119,2020-03-07,Jordan,1,0,0.881373587019543
5120,2020-03-10,Jordan,1,0,0.881373587019543
5121,2020-03-13,Jordan,1,0,0.881373587019543
5122,2020-03-16,Jordan,17,0,3.5272244561999657
5123,2020-03-19,Jordan,69,0,4.927306190998636
5124,2020-03-22,Jordan,112,0,5.411665981106207
5125,2020-03-25,Jordan,172,0,5.840650107780075
5126,2020-03-28,Jordan,246,1,6.1984828476055815
5127,2020-03-31,Jordan,274,5,6.306278616890357
5128,2020-04-03,Jordan,310,5,6.429722079485802
5129,2020-04-06,Jordan,349,6,6.548221155284358
5130,2020-04-09,Jordan,372,7,6.6120428413954295
5131,2020-04-12,Jordan,389,7,6.65672817629132
5132,2020-04-15,Jordan,401,7,6.687110162579589
5133,2020-04-18,Jordan,413,7,6.716596239200266
5134,2020-04-21,Jordan,428,7,6.752271740886961
5135,2020-04-24,Jordan,441,7,6.78219334147693
5136,2020-04-27,Jordan,449,7,6.800171308373107
5137,2020-04-30,Jordan,453,8,6.809040524310907
5138,2020-05-03,Jordan,461,9,6.826546399908855
5139,2020-05-06,Jordan,473,9,6.852243686473317
5140,2020-05-09,Jordan,522,9,6.9508156859263845
5141,2020-05-12,Jordan,576,9,7.049255594775432
5142,2020-05-15,Jordan,596,9,7.083388551421678
5143,2020-05-18,Jordan,629,9,7.137279069145764
5144,2020-05-21,Jordan,684,9,7.221105632534518
5145,2020-05-24,Jordan,708,9,7.25559177299248
5146,2020-05-27,Jordan,720,9,7.272398874822784
5147,2020-05-30,Jordan,734,9,7.291656673206093
5148,2020-06-02,Jordan,755,9,7.319865368385937
5149,2020-06-05,Jordan,784,9,7.357556607641675
5150,2020-06-08,Jordan,831,9,7.415777337439696
5151,2020-06-11,Jordan,890,9,7.484368958902697
5152,2020-06-14,Jordan,961,9,7.56112186023323
5153,2020-06-17,Jordan,987,9,7.587817476622312
5154,2020-06-20,Jordan,1015,9,7.615791314701182
5155,2020-06-23,Jordan,1047,9,7.646831619489105
5156,2020-06-26,Jordan,1104,9,7.69984261251402
5157,2020-06-29,Jordan,1128,9,7.721348809099457
5158,2020-07-02,Jordan,1136,9,7.72841597356495
5159,2020-07-05,Jordan,1164,10,7.752764993367284
5160,2020-07-08,Jordan,1169,10,7.757051324972937
5161,2020-07-11,Jordan,1176,10,7.763021489788056
5162,2020-01-22,Kazakhstan,0,0,0.0
5163,2020-01-25,Kazakhstan,0,0,0.0
5164,2020-01-28,Kazakhstan,0,0,0.0
5165,2020-01-31,Kazakhstan,0,0,0.0
5166,2020-02-03,Kazakhstan,0,0,0.0
5167,2020-02-06,Kazakhstan,0,0,0.0
5168,2020-02-09,Kazakhstan,0,0,0.0
5169,2020-02-12,Kazakhstan,0,0,0.0
5170,2020-02-15,Kazakhstan,0,0,0.0
5171,2020-02-18,Kazakhstan,0,0,0.0
5172,2020-02-21,Kazakhstan,0,0,0.0
5173,2020-02-24,Kazakhstan,0,0,0.0
5174,2020-02-27,Kazakhstan,0,0,0.0
5175,2020-03-01,Kazakhstan,0,0,0.0
5176,2020-03-04,Kazakhstan,0,0,0.0
5177,2020-03-07,Kazakhstan,0,0,0.0
5178,2020-03-10,Kazakhstan,0,0,0.0
5179,2020-03-13,Kazakhstan,4,0,2.0947125472611012
5180,2020-03-16,Kazakhstan,10,0,2.99822295029797
5181,2020-03-19,Kazakhstan,44,0,4.477465921704087
5182,2020-03-22,Kazakhstan,60,0,4.78756117999381
5183,2020-03-25,Kazakhstan,81,0,5.087634437002271
5184,2020-03-28,Kazakhstan,228,1,6.122497618651747
5185,2020-03-31,Kazakhstan,343,2,6.53087975268405
5186,2020-04-03,Kazakhstan,464,6,6.8330328939762115
5187,2020-04-06,Kazakhstan,662,6,7.188413306954931
5188,2020-04-09,Kazakhstan,781,8,7.353722740261649
5189,2020-04-12,Kazakhstan,951,10,7.550661519531276
5190,2020-04-15,Kazakhstan,1295,16,7.859413303767059
5191,2020-04-18,Kazakhstan,1615,17,8.080237512067315
5192,2020-04-21,Kazakhstan,1995,19,8.291546572697579
5193,2020-04-24,Kazakhstan,2482,25,8.509967186906776
5194,2020-04-27,Kazakhstan,2835,25,8.642944427827059
5195,2020-04-30,Kazakhstan,3402,25,8.82526597511663
5196,2020-05-03,Kazakhstan,3920,27,8.966994129613717
5197,2020-05-06,Kazakhstan,4422,30,9.08749455476239
5198,2020-05-09,Kazakhstan,4975,31,9.205327840253393
5199,2020-05-12,Kazakhstan,5279,32,9.264639154354475
5200,2020-05-15,Kazakhstan,5689,34,9.339436953035053
5201,2020-05-18,Kazakhstan,6751,35,9.510593107087159
5202,2020-05-21,Kazakhstan,7234,35,9.579694597849294
5203,2020-05-24,Kazakhstan,8531,35,9.744609050903746
5204,2020-05-27,Kazakhstan,9304,37,9.831346877646467
5205,2020-05-30,Kazakhstan,10382,38,9.940975999266533
5206,2020-06-02,Kazakhstan,11571,44,10.049404429303515
5207,2020-06-05,Kazakhstan,12312,52,10.111476857727897
5208,2020-06-08,Kazakhstan,12859,56,10.154946416342293
5209,2020-06-11,Kazakhstan,13872,67,10.230774880879427
5210,2020-06-14,Kazakhstan,14496,77,10.274775210032423
5211,2020-06-17,Kazakhstan,15877,97,10.365773981629209
5212,2020-06-20,Kazakhstan,17225,118,10.447264277284404
5213,2020-06-23,Kazakhstan,18765,134,10.532895892839042
5214,2020-06-26,Kazakhstan,20319,150,10.612458869048488
5215,2020-06-29,Kazakhstan,21819,188,10.68368360990773
5216,2020-07-02,Kazakhstan,42574,188,11.352146197990496
5217,2020-07-05,Kazakhstan,48574,188,11.48399086797807
5218,2020-07-08,Kazakhstan,51059,264,11.533884286457337
5219,2020-07-11,Kazakhstan,58253,264,11.665698052881297
5220,2020-01-22,Kenya,0,0,0.0
5221,2020-01-25,Kenya,0,0,0.0
5222,2020-01-28,Kenya,0,0,0.0
5223,2020-01-31,Kenya,0,0,0.0
5224,2020-02-03,Kenya,0,0,0.0
5225,2020-02-06,Kenya,0,0,0.0
5226,2020-02-09,Kenya,0,0,0.0
5227,2020-02-12,Kenya,0,0,0.0
5228,2020-02-15,Kenya,0,0,0.0
5229,2020-02-18,Kenya,0,0,0.0
5230,2020-02-21,Kenya,0,0,0.0
5231,2020-02-24,Kenya,0,0,0.0
5232,2020-02-27,Kenya,0,0,0.0
5233,2020-03-01,Kenya,0,0,0.0
5234,2020-03-04,Kenya,0,0,0.0
5235,2020-03-07,Kenya,0,0,0.0
5236,2020-03-10,Kenya,0,0,0.0
5237,2020-03-13,Kenya,1,0,0.881373587019543
5238,2020-03-16,Kenya,3,0,1.8184464592320668
5239,2020-03-19,Kenya,7,0,2.644120761058629
5240,2020-03-22,Kenya,15,0,3.4023066454805946
5241,2020-03-25,Kenya,28,0,4.025670415869822
5242,2020-03-28,Kenya,38,1,4.330906425536431
5243,2020-03-31,Kenya,59,1,4.770756435173042
5244,2020-04-03,Kenya,122,4,5.497185021430096
5245,2020-04-06,Kenya,158,6,5.755752227857249
5246,2020-04-09,Kenya,184,7,5.908090322302643
5247,2020-04-12,Kenya,197,8,5.976357351040425
5248,2020-04-15,Kenya,225,10,6.109252520999391
5249,2020-04-18,Kenya,262,12,6.261495326280052
5250,2020-04-21,Kenya,296,14,6.38350948823191
5251,2020-04-24,Kenya,336,14,6.5102605549432315
5252,2020-04-27,Kenya,363,14,6.587551912078995
5253,2020-04-30,Kenya,396,17,6.674562986035693
5254,2020-05-03,Kenya,465,24,6.835185742348326
5255,2020-05-06,Kenya,582,26,7.059618366354594
5256,2020-05-09,Kenya,649,30,7.1685804908043576
5257,2020-05-12,Kenya,715,36,7.265430212275063
5258,2020-05-15,Kenya,781,45,7.353722740261649
5259,2020-05-18,Kenya,912,50,7.508787471207395
5260,2020-05-21,Kenya,1109,50,7.704361371181949
5261,2020-05-24,Kenya,1214,51,7.794823321809336
5262,2020-05-27,Kenya,1471,55,7.986845016696654
5263,2020-05-30,Kenya,1888,63,8.236420597400581
5264,2020-06-02,Kenya,2093,71,8.33950096007511
5265,2020-06-05,Kenya,2474,79,8.506738774357537
5266,2020-06-08,Kenya,2872,85,8.655911141037025
5267,2020-06-11,Kenya,3215,92,8.768729841418445
5268,2020-06-14,Kenya,3594,103,8.880168267258034
5269,2020-06-17,Kenya,4044,107,8.998136775987147
5270,2020-06-20,Kenya,4478,121,9.100078990185928
5271,2020-06-23,Kenya,4952,128,9.200694005119178
5272,2020-06-26,Kenya,5533,137,9.31163263162423
5273,2020-06-29,Kenya,6190,144,9.42383755276326
5274,2020-07-02,Kenya,6941,152,9.538348321088675
5275,2020-07-05,Kenya,7886,160,9.665991499017522
5276,2020-07-08,Kenya,8528,169,9.744257330403094
5277,2020-07-11,Kenya,9726,184,9.87570517416652
5278,2020-01-22,"Korea, South",1,0,0.881373587019543
5279,2020-01-25,"Korea, South",2,0,1.4436354751788103
5280,2020-01-28,"Korea, South",4,0,2.0947125472611012
5281,2020-01-31,"Korea, South",11,0,3.093102195050827
5282,2020-02-03,"Korea, South",15,0,3.4023066454805946
5283,2020-02-06,"Korea, South",23,0,3.8291136516208812
5284,2020-02-09,"Korea, South",25,0,3.9124227656412556
5285,2020-02-12,"Korea, South",28,0,4.025670415869822
5286,2020-02-15,"Korea, South",28,0,4.025670415869822
5287,2020-02-18,"Korea, South",31,0,4.1273944292716545
5288,2020-02-21,"Korea, South",204,2,6.011273181654913
5289,2020-02-24,"Korea, South",833,8,7.418181183014767
5290,2020-02-27,"Korea, South",1766,13,8.169619641884008
5291,2020-03-01,"Korea, South",3736,17,8.918917997819944
5292,2020-03-04,"Korea, South",5621,35,9.327412051474504
5293,2020-03-07,"Korea, South",7041,44,9.552652670121873
5294,2020-03-10,"Korea, South",7513,54,9.617537317358183
5295,2020-03-13,"Korea, South",7979,66,9.677715553795066
5296,2020-03-16,"Korea, South",8236,75,9.709417252393218
5297,2020-03-19,"Korea, South",8565,91,9.748586594726053
5298,2020-03-22,"Korea, South",8961,111,9.79378429055751
5299,2020-03-25,"Korea, South",9137,126,9.813234566553124
5300,2020-03-28,"Korea, South",9478,144,9.849875785870436
5301,2020-03-31,"Korea, South",9786,162,9.88185525501955
5302,2020-04-03,"Korea, South",10062,174,9.909668414080494
5303,2020-04-06,"Korea, South",10284,186,9.931491751309553
5304,2020-04-09,"Korea, South",10423,204,9.94491736460047
5305,2020-04-12,"Korea, South",10512,214,9.953419923546736
5306,2020-04-15,"Korea, South",10591,225,9.96090704563239
5307,2020-04-18,"Korea, South",10653,232,9.96674400437405
5308,2020-04-21,"Korea, South",10683,237,9.969556154696384
5309,2020-04-24,"Korea, South",10718,240,9.97282703279101
5310,2020-04-27,"Korea, South",10752,244,9.975994245485403
5311,2020-04-30,"Korea, South",10774,248,9.97803828595413
5312,2020-05-03,"Korea, South",10801,252,9.98054118412137
5313,2020-05-06,"Korea, South",10810,256,9.981374093332583
5314,2020-05-09,"Korea, South",10874,256,9.987277080380085
5315,2020-05-12,"Korea, South",10962,259,9.995337208246472
5316,2020-05-15,"Korea, South",11037,262,10.002155726385116
5317,2020-05-18,"Korea, South",11078,263,10.005863621190118
5318,2020-05-21,"Korea, South",11142,264,10.011624213154494
5319,2020-05-24,"Korea, South",11206,267,10.017351810676026
5320,2020-05-27,"Korea, South",11344,269,10.029591431274563
5321,2020-05-30,"Korea, South",11468,270,10.04046300946413
5322,2020-06-02,"Korea, South",11590,273,10.051045118754857
5323,2020-06-05,"Korea, South",11719,273,10.062113917638914
5324,2020-06-08,"Korea, South",11852,274,10.073399091033142
5325,2020-06-11,"Korea, South",12003,277,10.086059079820533
5326,2020-06-14,"Korea, South",12121,277,10.09584194673208
5327,2020-06-17,"Korea, South",12257,280,10.106999663565182
5328,2020-06-20,"Korea, South",12421,280,10.120291049724557
5329,2020-06-23,"Korea, South",12535,281,10.129427192743417
5330,2020-06-26,"Korea, South",12653,282,10.138796802310749
5331,2020-06-29,"Korea, South",12800,282,10.150347631993533
5332,2020-07-02,"Korea, South",12967,282,10.163310129595658
5333,2020-07-05,"Korea, South",13137,284,10.17633513747805
5334,2020-07-08,"Korea, South",13293,287,10.188140041842342
5335,2020-07-11,"Korea, South",13417,289,10.197425020539184
5336,2020-01-22,Kosovo,0,0,0.0
5337,2020-01-25,Kosovo,0,0,0.0
5338,2020-01-28,Kosovo,0,0,0.0
5339,2020-01-31,Kosovo,0,0,0.0
5340,2020-02-03,Kosovo,0,0,0.0
5341,2020-02-06,Kosovo,0,0,0.0
5342,2020-02-09,Kosovo,0,0,0.0
5343,2020-02-12,Kosovo,0,0,0.0
5344,2020-02-15,Kosovo,0,0,0.0
5345,2020-02-18,Kosovo,0,0,0.0
5346,2020-02-21,Kosovo,0,0,0.0
5347,2020-02-24,Kosovo,0,0,0.0
5348,2020-02-27,Kosovo,0,0,0.0
5349,2020-03-01,Kosovo,0,0,0.0
5350,2020-03-04,Kosovo,0,0,0.0
5351,2020-03-07,Kosovo,0,0,0.0
5352,2020-03-10,Kosovo,0,0,0.0
5353,2020-03-13,Kosovo,0,0,0.0
5354,2020-03-16,Kosovo,0,0,0.0
5355,2020-03-19,Kosovo,0,0,0.0
5356,2020-03-22,Kosovo,0,0,0.0
5357,2020-03-25,Kosovo,0,0,0.0
5358,2020-03-28,Kosovo,91,1,5.2040368753004
5359,2020-03-31,Kosovo,112,1,5.411665981106207
5360,2020-04-03,Kosovo,126,1,5.5294448341790385
5361,2020-04-06,Kosovo,145,1,5.669892813374867
5362,2020-04-09,Kosovo,184,5,5.908090322302643
5363,2020-04-12,Kosovo,283,7,6.338597199715868
5364,2020-04-15,Kosovo,387,8,6.65157354282284
5365,2020-04-18,Kosovo,510,12,6.927558867445712
5366,2020-04-21,Kosovo,604,18,7.0967220637710176
5367,2020-04-24,Kosovo,703,19,7.248504578229084
5368,2020-04-27,Kosovo,780,22,7.352441511157202
5369,2020-04-30,Kosovo,806,22,7.385231307897241
5370,2020-05-03,Kosovo,851,22,7.43955965434117
5371,2020-05-06,Kosovo,856,26,7.445417897888516
5372,2020-05-09,Kosovo,862,28,7.452402787677299
5373,2020-05-12,Kosovo,919,29,7.516433598927275
5374,2020-05-15,Kosovo,944,29,7.543273627246121
5375,2020-05-18,Kosovo,955,29,7.554858795155856
5376,2020-05-21,Kosovo,1003,29,7.603898217028512
5377,2020-05-24,Kosovo,1032,29,7.632401361337865
5378,2020-05-27,Kosovo,1047,30,7.646831619489105
5379,2020-05-30,Kosovo,1064,30,7.662938071290791
5380,2020-06-02,Kosovo,1064,30,7.662938071290791
5381,2020-06-05,Kosovo,1142,30,7.7336837624695285
5382,2020-06-08,Kosovo,1263,31,7.834392459633606
5383,2020-06-11,Kosovo,1326,31,7.883069493490454
5384,2020-06-14,Kosovo,1437,32,7.963460187706141
5385,2020-06-17,Kosovo,1486,33,7.996990519052218
5386,2020-06-20,Kosovo,1486,33,7.996990519052218
5387,2020-06-23,Kosovo,2169,37,8.375168744526736
5388,2020-06-26,Kosovo,2169,37,8.375168744526736
5389,2020-06-29,Kosovo,2677,49,8.58559925896566
5390,2020-07-02,Kosovo,3064,55,8.720623738049895
5391,2020-07-05,Kosovo,3356,66,8.811652270344135
5392,2020-07-08,Kosovo,3886,82,8.95828282705253
5393,2020-07-11,Kosovo,4715,101,9.151651386872947
5394,2020-01-22,Kuwait,0,0,0.0
5395,2020-01-25,Kuwait,0,0,0.0
5396,2020-01-28,Kuwait,0,0,0.0
5397,2020-01-31,Kuwait,0,0,0.0
5398,2020-02-03,Kuwait,0,0,0.0
5399,2020-02-06,Kuwait,0,0,0.0
5400,2020-02-09,Kuwait,0,0,0.0
5401,2020-02-12,Kuwait,0,0,0.0
5402,2020-02-15,Kuwait,0,0,0.0
5403,2020-02-18,Kuwait,0,0,0.0
5404,2020-02-21,Kuwait,0,0,0.0
5405,2020-02-24,Kuwait,1,0,0.881373587019543
5406,2020-02-27,Kuwait,43,0,4.45448247706051
5407,2020-03-01,Kuwait,45,0,4.49993310426429
5408,2020-03-04,Kuwait,56,0,4.718578581151767
5409,2020-03-07,Kuwait,61,0,4.8040882242035385
5410,2020-03-10,Kuwait,69,0,4.927306190998636
5411,2020-03-13,Kuwait,80,0,5.0752128754452075
5412,2020-03-16,Kuwait,123,0,5.505348060078276
5413,2020-03-19,Kuwait,148,0,5.690370867569133
5414,2020-03-22,Kuwait,188,0,5.929596216651199
5415,2020-03-25,Kuwait,195,0,5.966153313680814
5416,2020-03-28,Kuwait,235,0,6.152737221608629
5417,2020-03-31,Kuwait,289,0,6.359576861918119
5418,2020-04-03,Kuwait,417,0,6.726234840054408
5419,2020-04-06,Kuwait,665,1,7.192934786538403
5420,2020-04-09,Kuwait,910,1,7.506592081966611
5421,2020-04-12,Kuwait,1234,1,7.811163549201245
5422,2020-04-15,Kuwait,1405,3,7.940939888972567
5423,2020-04-18,Kuwait,1751,6,8.161089594385226
5424,2020-04-21,Kuwait,2080,11,8.333270411040067
5425,2020-04-24,Kuwait,2614,15,8.561784111331283
5426,2020-04-27,Kuwait,3288,22,8.79118195986073
5427,2020-04-30,Kuwait,4024,26,8.993178907778693
5428,2020-05-03,Kuwait,4983,38,9.206934588909698
5429,2020-05-06,Kuwait,6289,42,9.439704541424318
5430,2020-05-09,Kuwait,7623,49,9.632072456850395
5431,2020-05-12,Kuwait,10277,75,9.930810850552067
5432,2020-05-15,Kuwait,12860,96,10.15502417986323
5433,2020-05-18,Kuwait,15691,118,10.353989760134418
5434,2020-05-21,Kuwait,18609,129,10.5245477949231
5435,2020-05-24,Kuwait,21302,156,10.65970342511399
5436,2020-05-27,Kuwait,23267,175,10.747938507649044
5437,2020-05-30,Kuwait,26192,205,10.866356480535282
5438,2020-06-02,Kuwait,28649,226,10.956020998384304
5439,2020-06-05,Kuwait,30644,244,11.023339344462881
5440,2020-06-08,Kuwait,32510,269,11.082450194094438
5441,2020-06-11,Kuwait,34432,279,11.139888824292273
5442,2020-06-14,Kuwait,35920,296,11.182196703169843
5443,2020-06-17,Kuwait,37533,306,11.22612300572292
5444,2020-06-20,Kuwait,39145,319,11.26817516006511
